,zyzaks,0
718011,commenting,0.0
718016,commented,0.0
718017,commentator,0.0
718022,commentarythemed,0.0
718023,commentary,0.0
718045,commentaries,0.0
718046,comment,0.0
718069,commensurate,0.0
718070,commendatore,0.0
718071,commendable,0.0
718072,commencing,0.0
718073,commences,0.0
718079,commencement,0.0
718081,commence,0.0
718083,commemoration,0.0
718084,commemorate,0.0
718086,commedienne,0.0
718087,commedia,0.0
718088,commands,0.0
718107,commandos,0.0
718114,commandolike,0.0
718115,commandoes,0.0
718116,commando,0.0
718129,commandments,0.0
718136,commandment,0.0
718137,commanding,0.0
718173,commanders,0.0
718177,commanderjiro,0.0
718178,commanderinchief,0.0
718179,commander,0.0
718273,commandeers,0.0
718276,commandeered,0.0
718279,commandeer,0.0
718283,commanded,0.0
718307,commandant,0.0
718319,command,0.0
718413,comma,0.0
718414,comix,0.0
718415,comitted,0.0
718416,comissaire,0.0
718417,comiskey,0.0
718418,comingstraker,0.0
718419,comingout,0.0
718420,comingofmiddleage,0.0
718421,comingofage,0.0
718443,comingfage,0.0
718444,coming,0.0
718735,comin,0.0
718736,comienza,0.0
718737,comicstrip,0.0
718738,comics,0.0
718754,comiccon,0.0
718755,comicbook,0.0
718759,comically,0.0
718769,comical,0.0
718788,comic,0.0
718902,comfy,0.0
718903,comforts,0.0
718914,comforting,0.0
718918,comforted,0.0
718922,comfortably,0.0
718927,comfortable,0.0
718975,comfort,0.0
719027,comeuppance,0.0
719034,comets,0.0
719035,comet,0.0
719052,comes,0.0
720074,comer,0.0
720075,comeon,0.0
720076,comely,0.0
720079,comefrombehind,0.0
720080,comedysumo,0.0
720081,comedyromance,0.0
720082,comedyoferrors,0.0
720083,comedymusical,0.0
720084,comedyhorror,0.0
720085,comedydrama,0.0
720091,comedyadventure,0.0
720092,comedya,0.0
720093,comedy,0.0
720366,comedown,0.0
720367,comedies,0.0
720377,comediennewriter,0.0
720378,comedienne,0.0
720380,comedic,0.0
720408,comedians,0.0
720422,comedian,0.0
720475,comebut,0.0
720476,comeback,0.0
720493,come,0.0700684505
721380,combusts,0.0
721381,combustion,0.0
721382,combustible,0.0
721383,combs,0.0
721385,combo,0.0
721388,comble,0.0
721389,combining,0.0
721405,combines,0.0
721426,combiners,0.0
721427,combined,0.0
721464,combine,0.0
721483,combinations,0.0
721484,combination,0.0
721529,combed,0.0
721530,combatting,0.0
721531,combats,0.0
721532,combative,0.0
721536,combating,0.0
721540,combatants,0.0
721542,combatant,0.0
721544,combat,0.0
721624,comb,0.0
721625,comatose,0.0
721633,comas,0.0
721636,comandante,0.0
721638,comanches,0.0
721641,comancheros,0.0
721642,comanche,0.0
721646,comanager,0.0
721647,comacho,0.0
721648,coma,0.0
721695,com,0.0
721697,colvas,0.0
721698,colvards,0.0
721699,colvard,0.0
721700,columns,0.0
721709,columnists,0.0
721710,columnist,0.0
721721,column,0.0
721734,columbus,0.0
721741,columbu,0.0
721742,columbine,0.0
721746,columbian,0.0
721747,columbiaattending,0.0
721748,columbia,0.0
721761,coluan,0.0
721762,colts,0.0
721765,coltrane,0.0
721767,colton,0.0
721774,colter,0.0
721775,coltan,0.0
721776,colt,0.0
721787,colson,0.0
721788,colquhoun,0.0
721790,colpitts,0.0
721791,colours,0.0
721796,colourful,0.0
721799,coloured,0.0
721800,colouration,0.0
721801,colour,0.0
721808,coloto,0.0
721809,colossus,0.0
721811,colosso,0.0
721812,colosseum,0.0
721813,colossal,0.0
721817,colossa,0.0
721818,colors,0.0
721839,colorparticularly,0.0
721840,colorless,0.0
721843,colorists,0.0
721844,colorful,0.0
721885,colored,0.0
721896,colorcoordinated,0.0
721897,coloratura,0.0
721898,colorados,0.0
721899,colorado,0.0
721932,color,0.0
721976,colonyan,0.0
721977,colony,0.0
722026,colonoscopy,0.0
722027,colonized,0.0
722033,colonize,0.0
722034,colonization,0.0
722037,colonists,0.0
722042,colonist,0.0
722043,colonised,0.0
722044,colonise,0.0
722045,colonisation,0.0
722046,colonies,0.0
722054,colonialism,0.0
722055,colonial,0.0
722077,colonels,0.0
722083,colonelgeneral,0.0
722084,colonel,0.0
722192,colon,0.0
722194,colombos,0.0
722195,colombo,0.0
722197,colombias,0.0
722198,colombian,0.0
722207,colombia,0.0
722222,colombe,0.0
722224,colomb,0.0
722225,colognora,0.0
722226,cologne,0.0
722227,colocar,0.0
722228,colnia,0.0
722229,coln,0.0
722230,colman,0.0
722231,colm,0.0
722235,collusion,0.0
722237,colluccis,0.0
722238,collucci,0.0
722239,colloquial,0.0
722240,collodis,0.0
722241,collision,0.0
722280,collinwood,0.0
722281,collinsport,0.0
722282,collins,0.0
722315,collingwoods,0.0
722316,collingwood,0.0
722319,collings,0.0
722320,collin,0.0
722321,colliery,0.0
722323,collier,0.0
722327,collie,0.0
722334,colliding,0.0
722340,collides,0.0
722348,collider,0.0
722349,collide,0.0
722379,collette,0.0
722381,collegue,0.0
722382,collegio,0.0
722383,collegiate,0.0
722390,collegian,0.0
722391,collegetaught,0.0
722392,colleges,0.0
722397,collegeeducated,0.0
722398,collegebound,0.0
722400,college,0.0
722836,collects,0.0
722856,collectors,0.0
722865,collector,0.0
722896,collectives,0.0
722898,collectively,0.0
722907,collective,0.0
722938,collections,0.0
722943,collection,0.0
723010,collecting,0.0
723033,collected,0.0
723039,collectables,0.0
723040,collect,0.0
723107,colleagues,0.0
723225,colleague,0.0
723324,colle,0.0
723325,collateral,0.0
723328,collated,0.0
723329,collars,0.0
723330,collar,0.0
723345,collapsing,0.0
723351,collapsible,0.0
723352,collapsethe,0.0
723353,collapses,0.0
723379,collapsed,0.0
723391,collapse,0.0
723431,collagist,0.0
723432,collages,0.0
723433,collage,0.0
723436,collaborators,0.0
723444,collaborator,0.0
723451,collaborative,0.0
723452,collaboration,0.0
723468,collaborating,0.0
723472,collaborates,0.0
723474,collaborated,0.0
723479,collaborate,0.0
723486,coll,0.0
723488,coliseum,0.0
723489,colins,0.0
723493,colino,0.0
723494,colin,0.0
723523,colhassels,0.0
723524,colhassel,0.0
723525,colgate,0.0
723526,colettes,0.0
723528,colette,0.0
723535,colets,0.0
723536,coleta,0.0
723537,colet,0.0
723538,coleslaw,0.0
723539,coles,0.0
723544,colemane,0.0
723545,coleman,0.0
723556,colee,0.0
723557,colebrook,0.0
723558,coleagues,0.0
723559,cole,0.0
723593,coldwarrior,0.0
723594,coldwar,0.0
723597,coldplays,0.0
723598,coldplay,0.0
723599,coldon,0.0
723600,coldness,0.0
723602,coldly,0.0
723604,coldheartedly,0.0
723605,coldhearted,0.0
723608,colder,0.0
723609,coldcase,0.0
723610,coldbutintellectual,0.0
723611,coldbloodedly,0.0
723612,coldblooded,0.0
723628,cold,0.0
723762,colchis,0.0
723763,colby,0.0
723767,colburn,0.0
723768,colbert,0.0
723771,colacello,0.0
723772,colaborate,0.0
723773,cola,0.0
723776,col,0.0
723804,coker,0.0
723805,cokeheads,0.0
723806,cokehead,0.0
723809,cokedout,0.0
723810,coke,0.0
723818,cojoined,0.0
723819,cojo,0.0
723820,coitus,0.0
723821,cointelpro,0.0
723822,coins,0.0
723838,coined,0.0
723844,coinciding,0.0
723847,coincides,0.0
723855,coincidently,0.0
723859,coincidentally,0.0
723867,coincidental,0.0
723871,coincidences,0.0
723882,coincidence,0.0
723901,coincided,0.0
723902,coincide,0.0
723906,coin,0.0
723923,coiling,0.0
723924,coiled,0.0
723926,coiffed,0.0
723927,coif,0.0
723928,cohosts,0.0
723929,cohost,0.0
723930,cohorts,0.0
723946,cohort,0.0
723951,cohn,0.0
723954,cohill,0.0
723955,cohesive,0.0
723956,coherent,0.0
723960,cohens,0.0
723961,cohengreene,0.0
723962,cohen,0.0
723971,cohan,0.0
723972,cohalan,0.0
723973,cohabiting,0.0
723976,cohabitational,0.0
723977,cohabitation,0.0
723979,cohaagen,0.0
723980,cogs,0.0
723983,cognizant,0.0
723986,cognitive,0.0
723988,cognac,0.0
723990,cogent,0.0
723991,cogburn,0.0
723994,cog,0.0
723995,cofounding,0.0
723997,cofounder,0.0
724001,cofounded,0.0
724002,cofi,0.0
724003,coffy,0.0
724004,coffins,0.0
724007,coffin,0.0
724027,coffey,0.0
724028,coffers,0.0
724030,coffeetea,0.0
724031,coffeelover,0.0
724032,coffee,0.0
724072,coexistence,0.0
724074,coexist,0.0
724085,coeur,0.0
724086,coercive,0.0
724087,coercion,0.0
724089,coercing,0.0
724090,coerces,0.0
724091,coerced,0.0
724099,coerce,0.0
724103,coen,0.0
724104,coeds,0.0
724110,coed,0.0
724118,coe,0.0
724121,codys,0.0
724128,cody,0.0
724151,codirectors,0.0
724152,codirected,0.0
724153,coding,0.0
724155,codification,0.0
724156,codicil,0.0
724157,codgers,0.0
724158,codger,0.0
724159,codesoul,0.0
724160,codesigner,0.0
724161,codes,0.0
724175,codependent,0.0
724180,codenamed,0.0
724189,codename,0.0
724190,coded,0.0
724197,codebreaking,0.0
724198,codebreakers,0.0
724200,codebreaker,0.0
724201,code,0.0
724271,coddled,0.0
724273,coddle,0.0
724274,codas,0.0
724275,coda,0.0
724278,cod,0.0
724280,cocteau,0.0
724281,cocreators,0.0
724282,cocos,0.0
724284,cocoons,0.0
724286,cocoon,0.0
724288,coconut,0.0
724290,coconspirators,0.0
724294,coconspirator,0.0
724297,cocoa,0.0
724299,coco,0.0
724308,cocky,0.0
724330,cockton,0.0
724331,cocktails,0.0
724334,cocktailmaking,0.0
724335,cocktail,0.0
724347,cocksure,0.0
724349,cocksman,0.0
724350,cocks,0.0
724353,cockroachspread,0.0
724354,cockroaches,0.0
724360,cockroach,0.0
724362,cockrill,0.0
724363,cockpit,0.0
724366,cockney,0.0
724372,cockles,0.0
724373,cockiness,0.0
724374,cockily,0.0
724375,cockfighter,0.0
724376,cockfight,0.0
724377,cockeyed,0.0
724378,cockey,0.0
724379,cocker,0.0
724381,cockburn,0.0
724382,cockatoo,0.0
724383,cockandbull,0.0
724384,cock,0.0
724386,cochroone,0.0
724387,cochrane,0.0
724388,cochran,0.0
724391,cochises,0.0
724392,cochise,0.0
724393,cochabamba,0.0
724394,cocchi,0.0
724395,cocainesmuggling,0.0
724396,cocainedealing,0.0
724397,cocaineand,0.0
724398,cocaine,0.0
724438,cocacolas,0.0
724439,cocacola,0.0
724442,coca,0.0
724444,coburn,0.0
724445,cobroadcaster,0.0
724446,cobrettis,0.0
724447,cobretti,0.0
724448,cobras,0.0
724449,cobra,0.0
724458,cobie,0.0
724459,coben,0.0
724460,cobe,0.0
724461,cobby,0.0
724462,cobbs,0.0
724465,cobbler,0.0
724466,cobble,0.0
724467,cobb,0.0
724477,cobalt,0.0
724478,cobakka,0.0
724479,cobains,0.0
724480,cobain,0.0
724482,coaxes,0.0
724484,coaxed,0.0
724487,coax,0.0
724489,coauthor,0.0
724490,coats,0.0
724493,coatroom,0.0
724494,coates,0.0
724496,coat,0.0
724510,coastwest,0.0
724511,coasts,0.0
724513,coastline,0.0
724516,coasters,0.0
724517,coaster,0.0
724532,coasted,0.0
724533,coastal,0.0
724562,coast,0.0
724700,coarsens,0.0
724701,coarse,0.0
724705,coalwood,0.0
724706,coals,0.0
724708,coalred,0.0
724709,coalpit,0.0
724710,coalmining,0.0
724712,coalminer,0.0
724713,coalition,0.0
724719,coalhouse,0.0
724720,coalescence,0.0
724721,coalesce,0.0
724723,coal,0.0
724748,coady,0.0
724749,coachs,0.0
724756,coachman,0.0
724758,coaching,0.0
724775,coachfanatic,0.0
724776,coaches,0.0
724790,coached,0.0
724796,coachand,0.0
724797,coach,0.0
724921,co,0.0
724930,cnns,0.0
724931,cnnlike,0.0
724932,cndida,0.0
724933,cn,0.0
724934,cmdr,0.0
724939,clydie,0.0
724940,clydes,0.0
724941,clyde,0.0
724963,clutterbucks,0.0
724964,clutterbuck,0.0
724965,clutter,0.0
724967,clutching,0.0
724970,clutches,0.0
724998,clutch,0.0
724999,clustered,0.0
725000,cluny,0.0
725002,clunkers,0.0
725003,clumsy,0.0
725045,clumsiness,0.0
725049,clumsiest,0.0
725050,cluett,0.0
725051,clues,0.0
725111,clueless,0.0
725135,clue,0.0
725169,cludia,0.0
725170,clubsporting,0.0
725171,clubs,0.0
725211,clubkid,0.0
725212,clubhouse,0.0
725217,clubfooted,0.0
725219,clubbing,0.0
725221,clubbers,0.0
725222,clubber,0.0
725224,club,0.0
725447,clu,0.0
725448,cloying,0.0
725449,clowns,0.0
725457,clownish,0.0
725458,clowning,0.0
725459,clown,0.0
725497,clow,0.0
725499,clovers,0.0
725500,cloverfield,0.0
725501,cloverdale,0.0
725502,clover,0.0
725503,clouzots,0.0
725504,clouseaus,0.0
725508,clouseauish,0.0
725509,clouseau,0.0
725519,cloughs,0.0
725520,cloudy,0.0
725521,clouds,0.0
725533,cloudless,0.0
725534,clouding,0.0
725535,clouded,0.0
725539,cloudborne,0.0
725540,cloud,0.0
725558,clotilde,0.0
725560,clothings,0.0
725561,clothing,0.0
725585,clothesdriving,0.0
725586,clothes,0.0
725678,cloth,0.0
725682,clot,0.0
725683,closures,0.0
725684,closure,0.0
725698,closing,0.0
725752,closeups,0.0
725758,closeup,0.0
725760,closets,0.0
725761,closetgay,0.0
725762,closeted,0.0
725775,closetcase,0.0
725776,closetbi,0.0
725777,closet,0.0
725805,closest,0.0
725862,closes,0.0
725893,closer,0.0
726024,closeminded,0.0
726025,closely,0.0
726057,closeknit,0.0
726070,closedown,0.0
726071,closedcircuit,0.0
726073,closed,0.0
726140,close,0.0
726519,clorex,0.0
726520,cloquet,0.0
726521,clopin,0.0
726524,clooney,0.0
726528,clonus,0.0
726529,cloning,0.0
726538,clones,0.0
726541,clonelike,0.0
726542,clonehunter,0.0
726543,cloned,0.0
726546,clone,0.0
726561,clokeytown,0.0
726562,cloistered,0.0
726563,cloister,0.0
726565,cloe,0.0
726566,clodagh,0.0
726567,clockwork,0.0
726571,clocksmith,0.0
726572,clocks,0.0
726578,clockmaker,0.0
726579,clockkey,0.0
726580,clocking,0.0
726582,clock,0.0
726618,clochard,0.0
726619,cloaking,0.0
726620,cloaked,0.0
726624,cloak,0.0
726628,clo,0.0
726629,clnica,0.0
726630,clments,0.0
726631,clmentine,0.0
726632,clment,0.0
726634,clmence,0.0
726635,clives,0.0
726636,clive,0.0
726649,clitterhouse,0.0
726650,cliques,0.0
726652,cliquemined,0.0
726653,clique,0.0
726664,cliqot,0.0
726665,clips,0.0
726715,clippings,0.0
726716,clipping,0.0
726717,clippers,0.0
726719,clipper,0.0
726723,clip,0.0
726726,clio,0.0
726727,clintons,0.0
726729,clinton,0.0
726741,clint,0.0
726752,clinics,0.0
726755,clinical,0.0
726764,clinic,0.0
726814,clingy,0.0
726816,clings,0.0
726826,clinging,0.0
726831,cling,0.0
726835,cline,0.0
726839,clincher,0.0
726840,climes,0.0
726843,climbs,0.0
726861,climbing,0.0
726899,climbers,0.0
726909,climber,0.0
726916,climbed,0.0
726918,climb,0.0
726944,climaxing,0.0
726945,climaxes,0.0
726949,climaxed,0.0
726950,climax,0.0
726996,climatology,0.0
726997,climatic,0.0
726999,climatethe,0.0
727000,climates,0.0
727002,climate,0.0
727020,climactic,0.0
727031,clifton,0.0
727037,clift,0.0
727038,clifftop,0.0
727039,cliffside,0.0
727040,cliffs,0.0
727047,clifford,0.0
727061,cliffhouse,0.0
727062,cliffhanging,0.0
727064,cliffhanger,0.0
727065,cliffaka,0.0
727066,cliff,0.0
727103,clif,0.0
727104,clients,0.0
727184,clientle,0.0
727191,clientele,0.0
727195,client,0.0
727270,click,0.0
727272,clichy,0.0
727273,cliches,0.0
727275,cliche,0.0
727276,clicha,0.0
727277,clich,0.0
727279,cleves,0.0
727280,cleverness,0.0
727283,cleverly,0.0
727289,cleverest,0.0
727290,cleverer,0.0
727291,clever,0.0
727327,clevelands,0.0
727329,cleveland,0.0
727346,cleve,0.0
727349,cletus,0.0
727350,cletis,0.0
727351,clete,0.0
727352,clestine,0.0
727353,clerval,0.0
727354,clermontferrand,0.0
727355,clerks,0.0
727365,clerking,0.0
727366,clerked,0.0
727367,clerk,0.0
727455,clerics,0.0
727457,clerical,0.0
727460,cleric,0.0
727465,clergymen,0.0
727466,clergymans,0.0
727467,clergyman,0.0
727468,clergy,0.0
727471,cleos,0.0
727472,cleopatre,0.0
727473,cleopatran,0.0
727474,cleopatra,0.0
727484,cleon,0.0
727485,cleo,0.0
727492,clenteens,0.0
727493,clenteen,0.0
727494,clennam,0.0
727495,clenches,0.0
727496,clemons,0.0
727497,clements,0.0
727499,clementine,0.0
727501,clementi,0.0
727502,clement,0.0
727510,clemens,0.0
727513,clemency,0.0
727514,clemence,0.0
727515,clem,0.0
727517,clell,0.0
727518,clegg,0.0
727520,cleeses,0.0
727521,cleese,0.0
727524,clee,0.0
727525,cledus,0.0
727526,cleavon,0.0
727527,cleaves,0.0
727528,cleavers,0.0
727529,cleaver,0.0
727531,cleaved,0.0
727533,cleave,0.0
727534,cleats,0.0
727535,clearys,0.0
727536,cleary,0.0
727539,clearwater,0.0
727541,clears,0.0
727549,clearly,0.0
727585,clearing,0.0
727593,clearheaded,0.0
727596,clearer,0.0
727604,cleared,0.0
727610,clearance,0.0
727612,clear,0.0
727787,cleanup,0.0
727790,cleanskin,0.0
727791,cleansing,0.0
727795,cleanses,0.0
727796,cleanse,0.0
727799,cleans,0.0
727810,cleanly,0.0
727811,cleanliness,0.0
727815,cleaning,0.0
727858,cleaners,0.0
727864,cleaner,0.0
727880,cleanedup,0.0
727881,cleaned,0.0
727887,cleancut,0.0
727892,clean,0.0
727954,claytons,0.0
727956,clayton,0.0
727974,clays,0.0
727977,claymore,0.0
727978,claymation,0.0
727981,clayburgh,0.0
727982,clayboy,0.0
727983,claybourne,0.0
727984,clay,0.0
728020,clawed,0.0
728025,claw,0.0
728031,clavicle,0.0
728032,clavell,0.0
728033,clavel,0.0
728034,claustrophobic,0.0
728040,claustrophobia,0.0
728043,clauss,0.0
728045,clauses,0.0
728046,clausen,0.0
728047,clause,0.0
728052,clauscarol,0.0
728053,claus,0.0
728083,claudy,0.0
728084,claudiuss,0.0
728085,claudius,0.0
728094,claudio,0.0
728101,claudine,0.0
728103,claudin,0.0
728104,claudias,0.0
728106,claudia,0.0
728118,claudette,0.0
728119,claudes,0.0
728121,claudel,0.0
728122,claude,0.0
728156,claudandus,0.0
728157,clattering,0.0
728158,classy,0.0
728162,classrooms,0.0
728164,classroom,0.0
728178,classon,0.0
728179,classminded,0.0
728180,classmates,0.0
728237,classmate,0.0
728281,classman,0.0
728282,classify,0.0
728283,classified,0.0
728299,classier,0.0
728300,classics,0.0
728313,classicist,0.0
728314,classically,0.0
728316,classical,0.0
728335,classic,0.0
728506,classfantasizing,0.0
728507,classes,0.0
728560,classe,0.0
728563,classconscious,0.0
728565,class,0.0
728867,clasped,0.0
728868,claskys,0.0
728869,clasky,0.0
728870,clashs,0.0
728871,clashing,0.0
728872,clashes,0.0
728891,clashed,0.0
728892,clash,0.0
728941,clas,0.0
728942,clary,0.0
728944,clarnece,0.0
728945,clarmont,0.0
728946,clarkson,0.0
728947,clarks,0.0
728949,clarke,0.0
728954,clark,0.0
728997,clarius,0.0
728998,clarity,0.0
729000,clarisse,0.0
729003,clarissas,0.0
729004,clarissa,0.0
729008,clarisa,0.0
729009,clarion,0.0
729010,clarinetist,0.0
729011,clarinet,0.0
729013,clarifying,0.0
729014,clarify,0.0
729015,clarifies,0.0
729016,clarification,0.0
729017,claridon,0.0
729018,claridge,0.0
729019,clarice,0.0
729027,clarencedetermined,0.0
729028,clarence,0.0
729044,claremont,0.0
729047,clare,0.0
729059,claras,0.0
729060,clarabelle,0.0
729061,clara,0.0
729077,clar,0.0
729078,clapton,0.0
729081,claphands,0.0
729082,clantons,0.0
729083,clanton,0.0
729084,clante,0.0
729085,clans,0.0
729104,clanking,0.0
729105,clanincluding,0.0
729106,clang,0.0
729107,clandestinity,0.0
729108,clandestinely,0.0
729115,clandestine,0.0
729133,clancy,0.0
729137,clancharlie,0.0
729138,clan,0.0
729205,clampett,0.0
729206,clamped,0.0
729207,clamoring,0.0
729210,clamor,0.0
729211,clam,0.0
729212,clairvoyant,0.0
729221,claires,0.0
729232,claireece,0.0
729233,clairee,0.0
729234,claire,0.0
729308,clair,0.0
729314,claims,0.0
729446,claiming,0.0
729487,claimed,0.0
729511,claim,0.0
729603,claiborne,0.0
729604,claggert,0.0
729605,clad,0.0
729612,claas,0.0
729613,cks,0.0
729615,ck,0.0
729620,cjs,0.0
729622,cj,0.0
729626,cizeks,0.0
729627,cizek,0.0
